Unnamed: 0,匯入時間,統計時間,機構代碼,機構名稱,權屬別,型態別,縣市鄉鎮,電話,地址,診療科別,醫師,中醫師,牙醫師,藥師,藥劑生,護理師,護士,助產士,助產師,醫事檢驗師,醫事檢驗生,鑲牙生,中藥員,齒模員,接骨員,物理治療師,職能治療師,醫事放射師,醫事放射士,物理治療生,職能治療生,呼吸治療師,諮商心理師,臨床心理師,營養師,語言治療師,牙體技術師,聽力師,牙體技術士,驗光師,驗光生,lat,lng
7859,20210801,202105,3841280049,仁安堂中醫診所,私立中醫診所,中醫診所,臺南市歸仁區,06-2394391,台南市歸仁區後市里中山路2段225號,"中醫一般科,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9672395,120.2889429
7860,20210801,202105,3541281693,陳沛仁家庭醫學科診所,私立西醫診所,西醫診所,臺南市歸仁區,06-2309602,台南市歸仁區後市里民族北街17巷2號,"家庭醫學科,",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9677576,120.2921326
7861,20210801,202105,3541280365,祥瑞診所,私立西醫診所,西醫診所,臺南市歸仁區,06-2397358,台南市歸仁區辜厝里民族南街22號,"復健科,",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.9663302,120.29204409999998
7862,20210801,202105,3541280203,蘇祐嘉耳鼻喉科診所,私立西醫診所,西醫診所,臺南市歸仁區,06-2307147,台南市歸仁區後市里中山路二段145號,"耳鼻喉科,",2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9669696,120.29095490000002
7863,20210801,202105,3705280014,浩銘牙醫診所,私立牙醫診所,牙醫診所,臺南市歸仁區,06-3306358,台南市歸仁區南保里民權南路122號,"牙醫一般科,",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9644113,120.2876802
7864,20210801,202105,3705280032,品田牙醫診所,私立牙醫診所,牙醫診所,臺南市歸仁區,06-2307486,台南市歸仁區後市里中山路2段156號,"牙醫一般科,",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9673727,120.29000220000002
7865,20210801,202105,3805280043,信昌中醫診所,私立中醫診所,中醫診所,臺南市歸仁區,06-2901998,台南市歸仁區許厝里中山路一段481號,"中醫一般科,",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.966205,120.2982524
7866,20210801,202105,3805280016,同德中醫診所,私立中醫診所,中醫診所,臺南市歸仁區,06-2301572,台南市歸仁區新厝里中山路1段607號,"中醫一般科,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9695672,120.2707454
7867,20210801,202105,3841281108,安德中醫診所,私立中醫診所,中醫診所,臺南市歸仁區,06-3301006,台南市歸仁區後市里中山路二段195號,"中醫一般科,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9671245,120.2897406
7868,20210801,202105,3505280038,歸仁美婦產科診所,私立西醫診所,西醫診所,臺南市歸仁區,06-3387058,台南市歸仁區後市里中山路2段176號,"婦產科,",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9674273,120.2895664
7869,20210801,202105,3505280127,新豐美婦產科診所,私立西醫診所,西醫診所,臺南市歸仁區,06-2396258,台南市歸仁區許厝里中山路一段324號,"婦產科,",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9660401,120.3019494
7870,20210801,202105,3541280052,吳國榮聯合診所,私立西醫診所,西醫診所,臺南市歸仁區,06-2306239,台南市歸仁區後市里中山路2段52號,"家庭醫學科,骨科,",3,0,0,2,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22.967068,120.2925763
7871,20210801,202105,3541281684,林尚志皮膚科診所,私立西醫診所,西醫診所,臺南市歸仁區,06-3303177,台南市歸仁區後市里中山路二段127號,"皮膚科,",3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9670623,120.2913542
7872,20210801,202105,3805280034,賴俊偉中醫診所,私立中醫診所,中醫診所,臺南市歸仁區,06-3300858,台南市歸仁區南保里民權南路150號,"中醫一般科,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9639013,120.2876547
7873,20210801,202105,3541280472,偉賢骨科診所,私立西醫診所,西醫診所,臺南市歸仁區,06 3307152,台南市歸仁區新厝里復興路116巷18號,"骨科,",2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22.9658174,120.295269
7874,20210801,202105,3541280427,邱眼科診所,私立西醫診所,西醫診所,臺南市歸仁區,06-3300133,台南市歸仁區許厝里中山路1段328號,"眼科,",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9660315,120.3018819
7875,20210801,202105,3741280074,騏林牙醫診所,私立牙醫診所,牙醫一般診所,臺南市歸仁區,06 2390786,台南市歸仁區南保里中山路三段17號,"牙醫一般科,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9673871,120.2874347
7876,20210801,202105,3741281099,大成牙醫診所,私立牙醫診所,牙醫一般診所,臺南市歸仁區,06-3307722,台南市歸仁區新厝里復興路126號,"牙醫一般科,",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9656719,120.2947429
7877,20210801,202105,3741281106,歸仁牙醫診所,私立牙醫診所,牙醫一般診所,臺南市歸仁區,06-3302933,台南市歸仁區辜厝里中正南路一段五六號,"牙醫一般科,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9643771,120.2918257
7878,20210801,202105,3841280058,仁和堂中醫診所,私立中醫診所,中醫診所,臺南市歸仁區,06-2396399,台南市歸仁區後市里中山路2段219號,"中醫一般科,",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.967208,120.289104
7879,20210801,202105,3541281602,蔡迪光小兒科診所,私立西醫診所,西醫診所,臺南市歸仁區,06-2397839,台南市歸仁區後市里民權北路107號,"兒科,耳鼻喉科,",1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9699612,120.2880642
7880,20210801,202105,3505280118,宏生診所,私立西醫診所,西醫診所,臺南市歸仁區,,台南市歸仁區大潭里中正南路三段283號,"家庭醫學科,",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9114155,120.2701808
7881,20210801,202105,3505280083,啟仁診所,私立西醫診所,西醫診所,臺南市歸仁區,06-2301858,台南市歸仁區歸仁里中山路1段538號,"泌尿科,",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9695672,120.2707454
7882,20210801,202105,3505280092,德欣內科診所,私立西醫診所,西醫診所,臺南市歸仁區,06-2397699,台南市歸仁區南保里中山路3段72號,"內科,",3,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9677205,120.286268
7883,20210801,202105,3541280196,華國泰眼科診所,私立西醫診所,西醫診所,臺南市歸仁區,06-2395442,台南市歸仁區後市里中山路二段213號,"眼科,",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.967167,120.2893529
7884,20210801,202105,3505280029,歸仁邱外科診所,私立西醫診所,西醫診所,臺南市歸仁區,06-2398599,台南市歸仁區南保里民權南路168號,"外科,",1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.963579,120.2876437
7885,20210801,202105,3541281675,洪志旺耳鼻喉科診所,私立西醫診所,西醫診所,臺南市歸仁區,06-3305903,台南市歸仁區後市里中山路二段30號,"耳鼻喉科,",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.966956600000003,120.2930858
7886,20210801,202105,3741281080,啟元牙醫診所,私立牙醫診所,牙醫一般診所,臺南市歸仁區,06-3307411,台南市歸仁區辜厝里中正南路一段一二0號,"牙醫一般科,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9631029,120.2918763
7887,20210801,202105,3541280356,裕文診所,私立西醫診所,西醫診所,臺南市歸仁區,06-2397095,台南市歸仁區後市里中山路二段97號,"家庭醫學科,",1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9668622,120.2919872
7888,20210801,202105,3841280067,泰舜中醫診所,私立中醫診所,中醫診所,臺南市歸仁區,06 2395675,台南市歸仁區新厝里中正南路1段37號,"中醫一般科,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9653805,120.2941369
7889,20210801,202105,2341290017,臺南市關廟區衛生所,衛生所,衛生所,臺南市關廟區,06-5952395,台南市關廟區山西里中正路1000號,"西醫一般科,",1,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9628888,120.32719099999998
7890,20210801,202105,3541291180,林大凱耳鼻喉科診所,私立西醫診所,西醫診所,臺南市關廟區,06-5963685,台南市關廟區香洋里中山路二段137-9號,"耳鼻喉科,",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9601173,120.3260895
7891,20210801,202105,3805290012,聖安中醫診所,私立中醫診所,中醫診所,臺南市關廟區,06-5954858,台南市關廟區香洋里民族街296號,"中醫一般科,",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9592986,120.328063
7892,20210801,202105,3541290147,曹智良診所,私立西醫診所,西醫診所,臺南市關廟區,06-5965698,台南市關廟區松腳里和平路217號,"西醫一般科,",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9587661,120.333617
7893,20210801,202105,3541290165,滿福診所,私立西醫診所,西醫診所,臺南市關廟區,06-5965500,台南市關廟區新埔里南雄路二段500號,"內科,",1,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9675865,120.327309
7894,20210801,202105,3541291215,陳育鴻眼科專科診所,私立西醫診所,西醫診所,臺南市關廟區,06-5951060,台南市關廟區山西里中正路1017號,"眼科,",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9628709,120.3267422
7895,20210801,202105,3541291224,陳育瑄小兒科診所,私立西醫診所,西醫診所,臺南市關廟區,06-5960077,台南市關廟區香洋里中山路1段251號,"兒科,",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9595263,120.3292652
7896,20210801,202105,3841290045,現代中醫診所,私立中醫診所,中醫診所,臺南市關廟區,06-5953714,台南市關廟區松腳里四維街108號,"中醫一般科,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9568563,120.3358632
7897,20210801,202105,3841291113,大眾中醫診所,私立中醫診所,中醫診所,臺南市關廟區,06-5962233,台南市關廟區香洋里中正路991號,"中醫一般科,",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9625949,120.3277534
7898,20210801,202105,3741290052,善品牙醫診所,私立牙醫診所,牙醫診所,臺南市關廟區,06-5955888,台南市關廟區香洋里中山路二段137-6號,"牙醫一般科,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9601173,120.3260895
7899,20210801,202105,3541291171,佑康診所,私立西醫診所,西醫診所,臺南市關廟區,06-5967581,台南市關廟區香洋里中山路1段620巷7號,"家庭醫學科,",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9597031,120.3284082
7900,20210801,202105,3541291199,關新診所,私立西醫診所,西醫診所,臺南市關廟區,5950338,台南市關廟區香洋里中山路二段125號,"骨科,西醫一般科,",1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22.9601116,120.3263406
7901,20210801,202105,3505290089,盈泰診所,私立西醫診所,西醫診所,臺南市關廟區,06-5962777,台南市關廟區山西里中正路1023號,"家庭醫學科,",2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9629148,120.3266168
7902,20210801,202105,3741290034,林牙醫診所,私立牙醫診所,牙醫一般診所,臺南市關廟區,06 5959419,台南市關廟區香洋里中山路二段99號,"牙醫一般科,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9599609,120.326695
7903,20210801,202105,0905290020,吉安醫療社團法人吉安醫院,醫療社團法人醫院,醫院,臺南市關廟區,06-6025115,台南市關廟區花園里中正路435號,"家庭醫學科,內科,",6,0,0,3,0,13,3,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,22.9630039,120.3278144
7904,20210801,202105,3805290021,蔣明翰中醫診所,私立中醫診所,中醫診所,臺南市關廟區,06-5958706,台南市關廟區埤頭里保東路135號,"中醫一般科,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9960502,120.3050398
7905,20210801,202105,3705290010,萬泰牙醫診所,私立牙醫診所,牙醫診所,臺南市關廟區,06-5966298,台南市關廟區香洋里中正路948號,"牙醫一般科,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9625633,120.3286956
7906,20210801,202105,3805290030,盈泰中醫診所,私立中醫診所,中醫診所,臺南市關廟區,06-5962777,台南市關廟區山西里中正路1023號,"中醫一般科,",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9629148,120.3266168
7907,20210801,202105,3505290061,祥和診所,私立西醫診所,西醫診所,臺南市關廟區,06-5967711,台南市關廟區香洋里中正路931號,"家庭醫學科,內科,",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9620046,120.3297945
7908,20210801,202105,2341300018,臺南市龍崎區衛生所,衛生所,衛生所,臺南市龍崎區,06-5941397,台南市龍崎區崎頂里新市子158號,"家庭醫學科,",1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.966918,120.359124
7909,20210801,202105,3541310144,慈雲診所,私立西醫診所,西醫診所,臺南市永康區,06-2719468,台南市永康區大灣里大灣路一八八號,"內科,皮膚科,",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0056442,120.2670424
7910,20210801,202105,3741310111,正大牙醫診所,私立牙醫診所,牙醫診所,臺南市永康區,06-2311528,台南市永康區西灣里中華西街15號,"牙醫一般科,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0130841,120.2273745
7911,20210801,202105,3841310097,眾生堂中醫診所,私立中醫診所,中醫一般診所,臺南市永康區,06-2723131,台南市永康區崑山里崑山村大仁街46號,"中醫一般科,",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.001706,120.256869
7912,20210801,202105,3805310055,濟世中醫診所,私立中醫診所,中醫診所,臺南市永康區,06-2311340,台南市永康區永康里永明街61號,"中醫一般科,",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0255851,120.260065
7913,20210801,202105,3805310108,晴天中醫診所,私立中醫診所,中醫診所,臺南市永康區,06-3039235,台南市永康區烏竹里龍橋街350巷27號,"中醫一般科,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0422177,120.2639267
7914,20210801,202105,3741311814,明聖牙醫診所,私立牙醫診所,牙醫一般診所,臺南市永康區,2327566,台南市永康區正強里中正路238號,"牙醫一般科,",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0310315,120.251072
7915,20210801,202105,3841311709,復華中醫診所,私立中醫診所,中醫診所,臺南市永康區,06-3135819,台南市永康區中華里忠孝路3號,"中醫一般科,",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9990561,120.239871
7916,20210801,202105,3705310151,大欣牙醫診所,私立牙醫診所,牙醫診所,臺南市永康區,06-3020247,台南市永康區東橋里東橋五路106號,"牙醫一般科,",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0208374,120.2361886
7917,20210801,202105,3741310380,聖軍牙醫診所,私立牙醫診所,牙醫一般診所,臺南市永康區,06-2032710,台南市永康區永康里永康街270號,"牙醫一般科,",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0228403,120.25995790000002
7918,20210801,202105,3505310399,骨立診所,私立西醫診所,西醫診所,臺南市永康區,06-3029066,台南市永康區六合里中山南路12-2號,"神經科,",2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23.0119182,120.2271951
7919,20210801,202105,3541312586,龍潭診所,私立西醫診所,西醫診所,臺南市永康區,06-2317186,台南市永康區埔園里自強路469號,"西醫一般科,",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.032677,120.2572507
7920,20210801,202105,3505310077,康橋診所,私立西醫診所,西醫診所,臺南市永康區,06-3036759,台南市永康區東橋里東橋1路156號,"西醫一般科,",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0180208,120.2342929
7921,20210801,202105,3841311816,全興中醫診所,私立中醫診所,中醫診所,臺南市永康區,2539188,台南市永康區鹽行里新中街59號,"中醫一般科,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0361121,120.239959
7922,20210801,202105,3541312577,永大診所,私立西醫診所,西醫診所,臺南市永康區,06-2310932,台南市永康區永康里中山路17號,"西醫一般科,",2,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.02687,120.256803
7923,20210801,202105,3541313083,真大眼科診所,私立西醫診所,西醫診所,臺南市永康區,06-2071455,台南市永康區南灣里大灣路742號,"眼科,",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0007379,120.2609315
7924,20210801,202105,3541311203,光田診所,私立西醫診所,西醫診所,臺南市永康區,06-2425866,台南市永康區鹽行里中正路535號,"西醫一般科,",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.041356,120.2368389
7925,20210801,202105,3541311196,大眾診所,私立西醫診所,西醫專科診所,臺南市永康區,06-3129024,台南市永康區中興里中華路240號,"內科,",1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0056341,120.235607
7926,20210801,202105,3505310040,亮心診所,私立西醫診所,西醫診所,臺南市永康區,06-3035160,台南市永康區五王里振興路50號,"內科,",1,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0117866,120.2339101
7927,20210801,202105,3741310620,佳安牙醫診所,私立牙醫診所,牙醫一般診所,臺南市永康區,06 2425522,台南市永康區鹽行里中正南路706號,"牙醫一般科,",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0389065,120.2373127
7928,20210801,202105,3541312835,禾馨診所,私立西醫診所,西醫診所,臺南市永康區,06-2019993,台南市永康區二王里忠孝路392號,"兒科,",1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0180187,120.243697
7929,20210801,202105,3705310071,伯特利牙醫診所,私立牙醫診所,牙醫診所,臺南市永康區,06-3026268,台南市永康區東橋里東橋十街118號,"牙醫一般科,",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.02242110000001,120.2333088
7930,20210801,202105,3741310577,國寶牙醫診所,私立牙醫診所,牙醫一般診所,臺南市永康區,06 2730240,台南市永康區崑山里大灣路932號,"牙醫一般科,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.999649,120.255157
7931,20210801,202105,3705310179,創思牙醫診所,私立牙醫診所,牙醫診所,臺南市永康區,06-3121228/0952655233,台南市永康區建國里復國路57號,"牙醫一般科,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0000941,120.2463514
7932,20210801,202105,3741311887,微笑牙醫診所,私立牙醫診所,牙醫診所,臺南市永康區,06-3020168,台南市永康區大橋里中華路601號,"牙醫一般科,",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.013728600000004,120.2304333
7933,20210801,202105,3541311123,張耀仁小兒科診所,私立西醫診所,西醫診所,臺南市永康區,06-2010199,台南市永康區復華里復國一路447號,"兒科,",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0143605,120.245376
7934,20210801,202105,3505310120,黃建雄耳鼻喉科診所,私立西醫診所,西醫診所,臺南市永康區,06-3038262,台南市永康區大橋里中華路842號,"耳鼻喉科,",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0186433,120.2264188
7935,20210801,202105,3841311361,健宏中醫聯合診所,私立中醫診所,中醫診所,臺南市永康區,06-2317819,台南市永康區埔園里四維街2號,"中醫一般科,",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.031157,120.25329440000002
7936,20210801,202105,3505310157,明澤欣心診所,私立西醫診所,西醫診所,臺南市永康區,06-2012866,台南市永康區埔圍里永大路三段411號,"精神科,",2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.0362326,120.2590905
7937,20210801,202105,3505310068,成美診所,私立西醫診所,西醫診所,臺南市永康區,06-3039028,台南市永康區六合里中華路393號,"內科,",4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0094608,120.2331567
7938,20210801,202105,3841311807,天相中醫診所,私立中醫診所,中醫診所,臺南市永康區,06-2522405,台南市永康區甲頂里中正南路90號,"中醫一般科,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0210821,120.216403
7939,20210801,202105,3805310082,百合馬光中醫診所,私立中醫診所,中醫診所,臺南市永康區,06-2368068,台南市永康區六合里中華二路350號,"中醫一般科,",0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0084944,120.2307992
7940,20210801,202105,3505310175,吳芳峻診所,私立西醫診所,西醫診所,臺南市永康區,06-2725798,台南市永康區西灣里永華路131號,"外科,神經外科,",1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0090969,120.2595238
7941,20210801,202105,3505310497,漾格爾皮膚科診所,私立西醫診所,西醫診所,臺南市永康區,06-3022686/0922902640,台南市永康區安康里中華路729之1號,"皮膚科,",1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0175086,120.2274995
7942,20210801,202105,3541312862,永慶診所,私立西醫診所,西醫診所,臺南市永康區,06-3133996,台南市永康區復國里復國一路198號,"內科,",1,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.00641,120.2462126
7943,20210801,202105,3541310733,鹽行診所,私立西醫診所,西醫診所,臺南市永康區,06-2530465,台南市永康區鹽洲里中正南路859號,"家庭醫學科,",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.041356,120.2368389
7944,20210801,202105,3741310166,康福牙醫診所,私立牙醫診所,牙醫一般診所,臺南市永康區,06 2018125,台南市永康區大橋里大橋一街105號,"牙醫一般科,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0178734,120.229207
7945,20210801,202105,3541313109,康健復健科診所,私立西醫診所,西醫診所,臺南市永康區,06-2326048,台南市永康區永康里永大路2段919號,"復健科,",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,23.0235796,120.2608972
7946,20210801,202105,3741310611,陳昱汶牙醫診所,私立牙醫診所,牙醫一般診所,臺南市永康區,06 2337901,台南市永康區埔園里中山路329號,"牙醫一般科,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.035427,120.254479
